0__sum_values,0__median,0__mean,0__length,0__standard_deviation,0__variance,0__root_mean_square,0__maximum,0__minimum
7.516349089628733,3.7102442401786976e-05,5.54115056074542e-05,135646.0,5.8290390831003655e-05,3.397769663231155e-09,8.042514915694023e-05,0.0005264933746045147,2.9376690603031774e-15
6.714460026794068,1.6436370600359913e-05,4.957113662353226e-05,135451.0,7.053740178432758e-05,4.9755250504836585e-09,8.621381929036992e-05,0.00066092740940815,5.3559175864200454e-79
10.368425598993811,6.937626972434405e-06,7.64283705016424e-05,135662.0,0.00012956990256752168,1.6788359651357063e-08,0.0001504315640711529,0.0011211872316442537,2.4346318925706334e-62
11.10759846022575,5.826249623831908e-05,8.189511664080564e-05,135632.0,8.515046292323837e-05,7.250601336041791e-09,0.00011814148917993605,0.0006821160105554769,4.7567137340551187e-23
14.029304907656789,8.334706932494128e-05,0.00010348460863218573,135569.0,9.25384384273898e-05,8.563362586579812e-09,0.00013882516634362973,0.0007416876559903182,1.2494372384217046e-14
18.625036816810066,0.00010810697646811463,0.00013722526867961972,135726.0,0.00012227786973172602,1.4951877426128956e-08,0.00018380057614252127,0.001009160246680132,1.0252217347098436e-14
41.36122274633091,0.00027969988331063363,0.0003047046805434641,135742.0,0.0002142037312513027,4.588323848198031e-08,0.0003724623213522072,0.0012048710992583894,8.755288984065167e-16
23.146068424703234,0.0001297917980759254,0.0001706106793500452,135666.0,0.00015742503710698387,2.4782642308135246e-08,0.00023214358965179113,0.0010591607083450868,4.2941548318209477e-29
32.201594875124286,0.0002178197468056243,0.000237208990476194,135752.0,0.0001373007751912243,1.8851502868111116e-08,0.00027407956514641186,0.00095051240194331,4.4128246245324983e-10
59.978827530807536,0.0004256663945719348,0.00044159551424138426,135823.0,0.00020446661149127368,4.1806595214723446e-08,0.00048663455838322464,0.0011741333734097564,2.8977169638917436e-07
48.61434759500431,0.00034765130222603693,0.0003581827046970294,135725.0,0.00016536767373405634,2.7346467516213306e-08,0.000394514026949984,0.0010432110234116125,3.701689295481191e-07
15.070374821828981,7.811027633461377e-05,0.00011098295030435954,135790.0,0.00011894263256434667,1.4147349841337183e-08,0.00016267933212180677,0.0010012243105976422,2.761269908562854e-29
11.932951060972036,5.632572586556101e-05,8.801863985433705e-05,135573.0,0.00010146836222398453,1.029582853241773e-08,0.00013432464217047154,0.0008261491452674651,5.753095821595509e-38
27.298075893744077,0.00018322515430039207,0.0002010537720032707,135775.0,0.00012524344823844078,1.5685921326654994e-08,0.00023687241410387606,0.0008235544069461449,1.5479960668779367e-09
24.11572055314593,0.0001281752437401616,0.00017772789653653525,135689.0,0.00017871389856992907,3.1938657542062896e-08,0.0002520433747380881,0.0011151583958491406,7.813315052199817e-24
31.72883107285396,0.00020385154238070882,0.00023375398621481376,135736.0,0.00016401310389703303,2.6900298249938947e-08,0.00028555424059406695,0.0011759889972111578,2.4290461892386396e-11
9.306679460248835,5.288685316126136e-05,6.854537290091501e-05,135774.0,6.378239398767629e-05,4.068193782799165e-09,9.363045406770524e-05,0.0006027991529709868,9.91172033036685e-14
12.709394446517651,6.0635694852814194e-05,9.367321486547304e-05,135678.0,0.00010742170322026464,1.1539422322742615e-08,0.00014252751841653487,0.0009484691643017082,1.3204718212722854e-19
28.794894747531078,0.00016829194827528302,0.00021213427789751714,135739.0,0.00017649016283981781,3.114877757922541e-08,0.0002759524042988689,0.0011323966688711468,1.0836659787740969e-11
4.120428164962114,4.26278070829944e-06,3.035977133040166e-05,135720.0,5.0826429453989634e-05,2.5833259310413847e-09,5.92033921855468e-05,0.0005488398448567842,6.827268655993429e-66
7.787855268173785,3.5735705154592753e-05,5.7384317521948985e-05,135714.0,6.453886938124417e-05,4.1652656610092966e-09,8.636101874381265e-05,0.0005431991033840305,1.617819848559598e-15
5.613832552090454,1.3517859547978097e-05,4.1372180557962234e-05,135691.0,6.035818196733207e-05,3.6431101304015708e-09,7.317627658279832e-05,0.0006092512251201526,8.507818329125821e-49
10.67872220381776,3.170015847929957e-05,7.865940529775381e-05,135759.0,0.00011602055673198994,1.3460769584400897e-08,0.00014017157923843618,0.0009556877986789407,2.6758602333023155e-41
9.387830444030842,4.2588258773594884e-05,6.917669145541046e-05,135708.0,8.163618114036223e-05,6.664466071182034e-09,0.00010700411539702151,0.0009417940891317969,2.899093973062131e-15
7.427536984107128,1.953862892749201e-05,5.477413467332676e-05,135603.0,7.910305276648369e-05,6.257292956977103e-09,9.621589674367141e-05,0.0009162844008569276,1.2897536836241479e-74
21.75745743442746,0.00010895289074551653,0.000160281833101974,135745.0,0.00017122201739616308,2.9316979241211968e-08,0.00023453623443668787,0.0012177360280231698,4.084575061352671e-21
8.218839193621157,3.57019639374025e-05,6.06046513901305e-05,135614.0,7.370032344255101e-05,5.431737675536634e-09,9.541834962760507e-05,0.000805874077974905,4.9175661022624795e-22
23.89133247463179,0.0001525511693497489,0.00017593028331834896,135800.0,0.00012811624286146952,1.6413771684939042e-08,0.00021763555838468483,0.0009898613839365617,2.538874292215443e-12
9.84967248684684,4.165229903532306e-05,7.259915448174155e-05,135672.0,8.820621241817451e-05,7.780335909160124e-09,0.00011424085582935686,0.0007287616706200806,4.820277215536664e-25
20.48305503971309,0.00012404397100542272,0.00015102936109445366,135623.0,0.00012726975308133422,1.6197590049383783e-08,0.00019750305810792567,0.0009344567936861733,1.86948956120555e-13
22.741296498550803,0.00013582397883117278,0.0001674370232554175,135820.0,0.00013648941153420456,1.862935946095345e-08,0.0002160197125671374,0.0010921535323878693,1.4716056599012852e-16
31.860989132623143,0.00020787783007830687,0.00023461182103947,135803.0,0.000154861677104768,2.398213903570143e-08,0.00028111358132818437,0.0010524962928192302,1.0443106431075168e-07
14.09009955717227,7.979647804868905e-05,0.00010381894485014714,135718.0,0.00010069753755022456,1.0139994068678885e-08,0.00014463183390414706,0.0008625358243963123,6.817183186741378e-17
21.309121891744756,0.00012715628439282828,0.00015707278195943475,135664.0,0.00013299976228909788,1.7688936768956547e-08,0.0002058173841089053,0.0008962861929866616,1.694871615261683e-21
9.744686967070876,4.273690019666198e-05,7.178882553591675e-05,135741.0,8.8201116929007e-05,7.779437027524365e-09,0.00011372366727885036,0.0011105405985394033,9.778604038868278e-41
31.401177544160053,0.0002026196153751604,0.00023135542334362397,135727.0,0.00015996179307437277,2.5587775243568455e-08,0.0002812705230806739,0.0010682107361949056,8.970442046210763e-10
34.196649534069934,0.0001931500209972318,0.00025197027295084575,135717.0,0.00021929403043309068,4.80898717835893e-08,0.0003340342650605069,0.0012325223635267597,1.5767859807134468e-11
19.601268095111593,0.00011661514471905394,0.0001444711525628084,135676.0,0.0001234219310327333,1.5232973059848777e-08,0.00019001286004551124,0.001056052108221183,6.721521705658466e-13
7.948341410868888,3.095020276173616e-05,5.8581957494298224e-05,135679.0,7.42426228602793e-05,5.511967049173667e-09,9.457173358375867e-05,0.0006852029996132132,6.705815436527935e-21
17.149264812512616,0.00010457680556738317,0.0001263688567550374,135708.0,0.00010418601449582859,1.0854725616525004e-08,0.0001637797715656612,0.0009530406087804751,7.116415038562289e-13
36.63435366533988,0.0002405440467366899,0.0002697987514386075,135784.0,0.00017494106148911696,3.0604374994939e-08,0.00032155208174224363,0.0011661884035878687,1.0476656248351833e-12
7.29329565670366,2.4741690435197095e-05,5.376593750564811e-05,135649.0,7.144867833662499e-05,5.1049136360505046e-09,8.941862038698518e-05,0.0006057862821037226,2.5177171252289033e-35
29.733841704805588,0.00018532828472421573,0.00021895156666597144,135801.0,0.00018098558568811456,3.2755782226869856e-08,0.00028406965830998776,0.0011612821454578528,1.2183560013793786e-24
31.943907398206427,0.00019767733222158986,0.00023526051066206927,135781.0,0.00016709666709542392,2.7921296154398923e-08,0.00028856334491992664,0.0010683343622032173,5.6974066968232834e-09
2.7989614001031655,1.0083133369857665e-07,2.0687534831542203e-05,135297.0,4.9194604853453636e-05,2.420109146687444e-09,5.3367436176883334e-05,0.0006387731215139474,3.645149087045452e-78
5.253486337510871,4.198098095479072e-06,3.872710231552974e-05,135654.0,7.745945702513678e-05,5.9999674826290114e-09,8.660113126505057e-05,0.0010624003570057089,9.201482276279884e-96
49.05293328152993,0.0003419520733902757,0.00036123847148581225,135791.0,0.0001877138398809899,3.523648568286591e-08,0.0004070991512694075,0.001192286267269977,3.007979161908787e-07
28.66961999553563,0.00016924173442733458,0.00021124716316083314,135716.0,0.00017109952786658044,2.9275048436166733e-08,0.0002718463028618678,0.001099692327106801,1.4891676697423253e-08
5.055453479923305,1.052620889165912e-05,3.725106275687152e-05,135713.0,5.617348214066081e-05,3.1554600958071387e-09,6.74025353553078e-05,0.0006913696781612264,3.669924197287679e-32
17.052271598258372,0.00010280236768962869,0.00012563562122965322,135728.0,0.0001056977734929261,1.1172019321361911e-08,0.00016418382576588596,0.0007951959734819761,8.19717814982466e-12
39.47620017200541,0.0002611083547228528,0.0002908693037917256,135718.0,0.00017751035641674887,3.1509926635201216e-08,0.00034075633306438244,0.0011714157982726276,1.5798042177634755e-07
59.586190491194536,0.0003171295228098861,0.00033809494096830213,176241.0,0.00016180195659276446,2.617987315724684e-08,0.0003748173718834368,0.001167179687967158,5.729182997106801e-06
16.526331390668325,6.975175720149163e-05,9.382710740943547e-05,176136.0,9.332010113147716e-05,8.708641275189123e-09,0.0001323335458604917,0.0008737163139481587,3.9948616114226714e-18
27.629882018928193,0.00013722659279716458,0.0001568427082811271,176163.0,0.00010856938081894456,1.1787310451409007e-08,0.00019075362537149262,0.0009515686577989226,9.349075566603651e-10
23.47375393386644,0.00011189342237411101,0.00013327364666197193,176132.0,0.00010571378799077526,1.117540497135858e-08,0.00017010958193452454,0.0008296351832071699,2.669278249657883e-12
51.8794931226153,0.00024064743701624006,0.00029452385293314847,176147.0,0.000216409374388725,4.683301732331935e-08,0.0003654823077385638,0.0012338686101644823,1.5634482506588874e-08
6.583296153721308,1.2519984366898386e-05,3.740530431264558e-05,175999.0,5.424749229670044e-05,2.9427904204805735e-09,6.589345347758148e-05,0.0005971064545518252,2.831655606855772e-23
21.42875141632448,6.710090539745215e-05,0.00012166440365823244,176130.0,0.00014958825494871498,2.2376646018601752e-08,0.00019281823859820698,0.001123702924793299,1.8802667962408235e-19
7.243025278524702,2.229373834102423e-05,4.1132051873592795e-05,176092.0,4.8370191252447994e-05,2.3396754017983966e-09,6.349426031642801e-05,0.0004364177757704169,3.053958948710371e-16
15.446077283561497,6.359031751565473e-05,8.770150796078546e-05,176121.0,9.01113529243102e-05,8.120055925849588e-09,0.00012574422620719136,0.0009589707676725569,6.503674975459228e-21
18.808519819321653,8.981773485772176e-05,0.00010674225940990126,176205.0,8.609131511070026e-05,7.4117145374898855e-09,0.0001371336008475696,0.0007001239800642778,5.614189872774359e-12
12.922476574880696,4.9535446873502245e-05,7.336563702824317e-05,176138.0,8.053198811265945e-05,6.485401109377522e-09,0.00010893997340708987,0.0007941462748241791,3.446905123798053e-20
16.83351525180346,6.795760263810317e-05,9.556135683438047e-05,176154.0,0.00010059115344305515,1.0118580151004267e-08,0.0001387463623704494,0.0009280224213476176,1.2736150844096393e-16
33.64368010654212,0.00016315466622829797,0.00019083307396265505,176299.0,0.0001365974525578166,1.865886404528496e-08,0.00023468303339466433,0.001000737953163359,6.3061922643086625e-09
26.024264776857486,0.0001250278277043677,0.00014776187537605812,176123.0,0.00011311415107410836,1.2794811173216209e-08,0.00018608703068152257,0.0009184326029018565,5.074040066008649e-13
22.639926727465586,9.65826487836283e-05,0.00012849285300157542,176196.0,0.0001262333165768435,1.5934850213989595e-08,0.00018012568802498456,0.0011045395699868972,3.056181697703308e-16
15.487596894495331,5.9956517540944826e-05,8.793625417745173e-05,176123.0,9.844668053822985e-05,9.691748908996283e-09,0.00013200202160481363,0.0011037784457850368,2.9593211696221398e-18
39.32421210928436,0.00020935175254975866,0.00022317434399493974,176204.0,0.00011623404812737108,1.3510353944076016e-08,0.0002516289763951038,0.0008679247169850019,9.473572255783653e-07
20.82931895322342,9.484734864878459e-05,0.00011825299447731615,176142.0,0.0001045926079297783,1.0939613633552322e-08,0.0001578714170976003,0.0009478034159361789,2.6154559750782e-13
20.69731627042984,9.117233274989853e-05,0.00011748024015864637,176177.0,0.00010875428295347185,1.1827494060723816e-08,0.00016009091444693868,0.0009438489623790751,3.8827238280555564e-11
3.0425999792554874,2.1119460340906574e-15,1.7353561736471156e-05,175330.0,4.34799366967702e-05,1.890504895155144e-09,4.6815072360262996e-05,0.0006273477722464876,4.2433936233682425e-227
25.079787814516354,0.00011289726346889846,0.00014242272771653976,176094.0,0.00012491336840420223,1.560334960608395e-08,0.00018944018310882086,0.0009965961188574993,8.198744510702525e-19
42.5971291731103,0.0002022501153180922,0.00024170366706826772,176237.0,0.00017402237677950985,3.0283787619989687e-08,0.0002978329234558155,0.0011928775853204281,1.6831654957637956e-09
16.658312101861373,7.712818949216263e-05,9.456890208266462e-05,176150.0,8.277073472243577e-05,6.850994526491834e-09,0.00012567526314916726,0.0007805743389801576,5.150487567182382e-12
16.69883483129845,6.95311120654285e-05,9.478280639856084e-05,176180.0,9.594527771935175e-05,9.205496316643535e-09,0.00013486762660264547,0.0007932372535470506,5.5655975782294964e-21
33.213770632489464,0.00024987805823730184,0.00026781195326917216,124019.0,0.00016113630674251714,2.5964909350618577e-08,0.0003125510384952638,0.001104560028806426,8.760511460328327e-10
9.56061631022772,5.4722360160396646e-05,7.716272788355087e-05,123902.0,8.037897580705011e-05,6.4607797517903464e-09,0.00011142201903672931,0.0008065651014151141,8.916974543089903e-16
2.042598837608505,4.428643773920446e-07,1.650024910825017e-05,123792.0,3.289554185153563e-05,1.0821166737061321e-09,3.680183275790001e-05,0.00037545532230679493,8.128121872460645e-61
49.533120920449804,0.0003963448834132623,0.0003993093014780672,124047.0,0.00015959185379760924,2.5469559798557487e-08,0.000430020322828421,0.001042161320236678,3.879644636877094e-06
30.123772573854964,0.00022569817920607227,0.00024287097340891837,124032.0,0.00012894508515547706,1.662683498575323e-08,0.0002749784440830749,0.00095766175841084,5.493718024840663e-08
12.6413972809167,8.518333672333423e-05,0.00010197142277096635,123970.0,8.393405120003514e-05,7.044924950850119e-09,0.00013207231357398593,0.0007257223991187009,1.4022460711041229e-11
19.294353775728997,0.00012668119238823662,0.000155573280135856,124021.0,0.00012476787412402245,1.5567022413427914e-08,0.00019942434130681603,0.0009464752405925797,5.38014577254716e-12
33.086896517676664,0.00024033270534665478,0.0002668986877071233,123968.0,0.0001606084538872685,2.5795075460058853e-08,0.00031149636428029676,0.0011476882516658752,3.3495723436200447e-07
66.51415386985458,0.000504362961448221,0.0005364260967769231,123995.0,0.0002238760350596437,5.012047907402681e-08,0.0005812688159340321,0.0012469933497784706,1.435823664860881e-05
26.405024349055353,0.00018690200754825593,0.00021292142234326524,124013.0,0.00013803174496698265,1.9052762618630145e-08,0.0002537484871113703,0.000978602053298529,1.1051852684198496e-08
13.47070211319877,8.77628247553418e-05,0.00010868816202485715,123939.0,9.375305377048871e-05,8.789635091292148e-09,0.00014353658647060595,0.0008042327125326848,5.965752438667385e-12
19.538161830883933,0.00013350499629564196,0.00015765481990546223,123930.0,0.0001160496618169838,1.3467524007836308e-08,0.00019576150348641082,0.0009361028511065813,3.013140345109905e-08
22.249893816944923,0.00016159885825423818,0.0001794172645949176,124012.0,0.00011245062974659386,1.264514413040554e-08,0.00021174441897043762,0.0008228631623185386,1.2225906292843736e-10
55.13743453893759,0.000409158584235787,0.00044447033936524677,124052.0,0.0002120058883749379,4.4946496705646635e-08,0.0004924432751912694,0.0012349856931732652,4.614034028446688e-06
15.280081101977464,0.00010620396315925065,0.00012317480654868495,124052.0,9.22989148914313e-05,8.519089690135677e-09,0.00015391920821795324,0.0008013167802187292,6.728222879723265e-11
99.44329054337717,0.0008025497488205845,0.0008016323168968986,124051.0,0.00019338710188079142,3.73985711738516e-08,0.0008246289727309739,0.0012482980639239246,3.512684448117823e-05
16.138764521371655,0.00010310884634134879,0.00013011774801157487,124032.0,0.00011236638683994207,1.2626204891463505e-08,0.0001719210087193162,0.0008258387318528018,7.961504247778778e-12
13.335328084137998,8.602820649602886e-05,0.00010763063530890482,123899.0,9.688571812113462e-05,9.386842375847953e-09,0.000144814350231068,0.0008388134546951943,6.537421717233007e-14
9.665310058762643,5.8400784079260764e-05,7.798441216051963e-05,123939.0,7.57364172144218e-05,5.736004892476967e-09,0.00010870866309774379,0.0006228978220041495,1.6205325465899546e-12
2.132595266111555,9.378178162312147e-07,1.7213896956214925e-05,123888.0,3.226354918457383e-05,1.0409366059854143e-09,3.6568495380649715e-05,0.0003895983339486508,2.2509340573550746e-31
9.277126696782037,4.942598758605189e-05,7.487894343421475e-05,123895.0,8.409715492333618e-05,7.072331466199606e-09,0.0001126018989006133,0.0007902405454220955,3.215305070672807e-17
7.091828034158912,3.1630890290025174e-05,5.728316788897613e-05,123803.0,7.011107014433734e-05,4.915562156784191e-09,9.053686254880282e-05,0.0007307359097868629,2.9208435232546107e-27
29.805971608520903,0.00022169843573419652,0.00024036686189352513,124002.0,0.00013620420883105294,1.8551586503293077e-08,0.00027627488991914203,0.0009503507544318059,4.574665152720873e-08
26.945737980560313,0.00018472778512689122,0.0002172973289616489,124004.0,0.0001529862385718128,2.3404789192351622e-08,0.00026574972881683004,0.0011199633389768866,3.316422405042362e-08
6.282248855553924,2.966068126986791e-05,5.06890505301397e-05,123937.0,5.786938459519898e-05,3.348865673427053e-09,7.693013399880509e-05,0.00046494982949175055,3.9226853665654837e-16
14.08258496752631,9.134108792480824e-05,0.00011362146282990011,123943.0,0.00010030680379478603,1.00614548875257e-08,0.00015156283087595083,0.0009740580097855467,3.9383567154381796e-14
14.897405727809101,9.758307107915213e-05,0.00012030627500673591,123829.0,0.00010265392244300849,1.0537827792935202e-08,0.00015815001612055427,0.0008491122556199965,4.376509463750242e-12
3.9292045087171092,3.481143887657395e-05,6.491763058383355e-05,60526.0,8.092749786983124e-05,6.54925991147154e-09,0.00010374757188527654,0.0007935561865548032,1.3881559381449545e-18
8.00009990844824,5.5784660123651617e-05,0.0001321347742744775,60545.0,0.000161898569203274,2.62111467100673e-08,0.00020897546574331262,0.0008860931495306768,1.2268341512388697e-73
0.402580099452714,1.8185422261547753e-10,6.682603778907326e-06,60243.0,1.9034751428030673e-05,3.623217619269158e-10,2.0173719418906922e-05,0.00025507865215585243,4.1186702280179495e-69
2.088849999914921,4.20666026514918e-06,3.454586048217049e-05,60466.0,5.6168014979756166e-05,3.1548459067661133e-09,6.594135563680582e-05,0.00045434150225101013,9.722085624676885e-89
11.830280740429842,0.00017968932148566453,0.0001950646474810355,60648.0,0.00011351346903021614,1.2885307651273839e-08,0.00022568899917402817,0.0007627816986953417,1.4349739332475397e-06
0.18378613593021498,6.629635586240219e-23,3.056937441662896e-06,60121.0,1.3370119380083587e-05,1.7876009223768672e-10,1.3715136118898972e-05,0.00022807884835912074,1.7779337197959742e-277
0.4813289150010282,1.7468902087467895e-10,7.964802008886488e-06,60432.0,2.120826419030528e-05,4.497904699657853e-10,2.2654547910001373e-05,0.0002578259435831844,2.4944455918810964e-108
5.098839939386944,6.381834293425211e-05,8.409209254522124e-05,60634.0,8.038285274058023e-05,6.461403014713806e-09,0.00011633092040961362,0.0006369204657014939,1.8114864712073631e-12
2.41001051408247,1.9610535720352892e-05,3.9809879977575574e-05,60538.0,4.918565724821867e-05,2.4192288789392456e-09,6.3277606013251e-05,0.0005117104246862553,1.0262211785640291e-16
10.090075536007616,0.00014313184866509605,0.00016651388764947548,60596.0,0.0001331371668099837,1.7725505186189426e-08,0.00021319563777509983,0.0008685356338708735,1.624063521970462e-21
16.042827362577917,0.0001908848258044184,0.00026458904165352066,60633.0,0.00024030068312895075,5.77444183122404e-08,0.00035742380904938174,0.001190954219078353,3.141378153629212e-11
9.424038996599121,0.00012487175924257395,0.00015571776266687246,60520.0,0.00013063254593502182,1.7064862057465584e-08,0.00020325571004880033,0.000970133281203105,1.2080029340127933e-11
5.550011298536425,6.937365987454742e-05,9.155261870534016e-05,60621.0,8.960315794216277e-05,8.028725913208168e-09,0.0001281038949642577,0.0008215304716783837,6.34056208246475e-14
3.7368989852024037,3.870497925632668e-05,6.183642747554943e-05,60432.0,7.171981429064957e-05,5.143731761885261e-09,9.469675561931437e-05,0.0008553072142603963,5.853940844934645e-16
0.25759988050249205,3.6053998904052553e-16,4.384305684664999e-06,58755.0,1.622394511305168e-05,2.632163950313135e-10,1.6805907632969406e-05,0.00026250880000000006,8.321292755607e-133
13.942938031419276,0.00019597547565632122,0.00023011186347074328,60592.0,0.00016176840318808374,2.616901627002242e-08,0.0002812836397304337,0.0010181868262406336,3.916524251962682e-08
2.4500914336865116,1.4910852199588654e-05,4.044189679755891e-05,60583.0,5.551781936870666e-05,3.0822282674563406e-09,6.868606324459677e-05,0.0005020043982056856,1.5647424711114395e-24
0.18009999999999998,4.87182090389914e-30,3.233625395001436e-06,55696.0,1.4551314217563784e-05,2.1174074545827395e-10,1.4906276485208242e-05,0.00033148896632455895,2.5e-323
8.89128887293477,0.00010005916081978715,0.00014660481587084107,60648.0,0.0001470400628516102,2.162078008340548e-08,0.0002076385130940999,0.001000591193704018,1.5072007401089219e-12
7.3592809541579465,0.00010030123957845784,0.00012154859039668924,60546.0,0.00010225148503155262,1.045536619115783e-08,0.0001588377348698349,0.000930107297328501,5.355424418920684e-09
4.721344266078205,6.00438539574716e-05,7.78714211789247e-05,60630.0,7.594640767723886e-05,5.767856839077364e-09,0.00010877414709158995,0.0008713855601451874,2.1725477068063244e-11
7.172597045011084,9.728207770137175e-05,0.00011830892760550068,60626.0,9.890255437890896e-05,9.781715262673043e-09,0.00015420349416870113,0.0007835078960025476,3.0304130251611212e-12
5.739664257461099,7.309589232381005e-05,9.483599777702487e-05,60522.0,9.143224104946292e-05,8.359854703327091e-09,0.00013173352336323112,0.0007862114048288742,3.1203274658664476e-13
4.17379234235131,4.749827811030258e-05,6.885628121867674e-05,60616.0,7.35313139593875e-05,5.406854132594015e-09,0.00010073748853261883,0.0007069518319393746,1.7561046993080206e-13
1.0287645475860374,2.1472909562810854e-07,2.0364719749510805e-05,50517.0,4.351538358806206e-05,1.8935886088161814e-09,4.804487922029045e-05,0.000575044583324993,6.234447699251351e-147
6.357596912310776,2.530725856548037e-05,0.00010583294899971328,60072.0,0.00014608134866704763,2.1339760428383536e-08,0.00018038950502276857,0.000839920655806289,2.4092653723819573e-44
2.3588500000000003,1.57339861015064e-06,4.0140389687739304e-05,58765.0,7.116306638684946e-05,5.064182017579143e-09,8.170332246526276e-05,0.0006042470891456242,2.5869326903658847e-177
0.820099880502492,1.0745180290679562e-07,2.311833682422315e-05,35474.0,5.588664881967713e-05,3.1233175162939195e-09,6.047954210980893e-05,0.0008074475140653858,3.731269018392854e-163
4.17175640426761,3.7196294474751496e-05,6.890909158023802e-05,60540.0,8.706778875841913e-05,7.580799839280697e-09,0.00011103721331920361,0.000844897923283219,6.312894093187526e-19
4.935376639696639,4.6324250078394495e-05,8.154816740795161e-05,60521.0,0.00010410649005862982,1.0838161272327588e-08,0.00013224320353017347,0.0010091469269307885,1.0826442422955353e-20
2.1048131832760464,1.886934563758121e-05,6.158746439829256e-05,34176.0,9.88555250413909e-05,9.772414831209064e-09,0.00011647072852103236,0.0010193970653431341,7.19561200391836e-44
1.1763499898980674,4.0748379557579563e-07,1.967272041437667e-05,59796.0,4.209479811993706e-05,1.771972028758256e-09,4.646491103252528e-05,0.0005733633327474216,9.66894820723433e-58
2.96507019444202,1.855997340892689e-05,4.9184211569080535e-05,60285.0,7.001228568327109e-05,4.9017201465959664e-09,8.556171348370743e-05,0.000691778890257288,1.4817244519784774e-36
3.1325985724307963,9.794773847093867e-06,5.1790473372859774e-05,60486.0,8.242436223455477e-05,6.793775489773097e-09,9.734489520235764e-05,0.0008615580617687297,2.6298380499451713e-57
0.6388495068650499,3.244702202668366e-10,1.1294876449586286e-05,56561.0,3.054445914097508e-05,9.329639842146962e-10,3.2565905763944524e-05,0.0004993464389868869,5.098363351844437e-234
4.754825301922192,4.958146486643221e-05,7.846246372808898e-05,60600.0,8.913377554621925e-05,7.944829943123792e-09,0.0001187484238101941,0.0007617189843891429,1.451716200474242e-13
