0__sum_values,0__median,0__mean,0__length,0__standard_deviation,0__variance,0__root_mean_square,0__maximum,0__minimum
665.3784654010238,0.00609098598537845,0.004904931372975738,135655.0,0.0028759814221789746,8.271269140718597e-06,0.005685914254921566,0.009131581162993407,1.4395158605902941e-05
42.25583525228497,0.0003049110552459502,0.00031157524887394903,135620.0,0.0001687145279519384,2.8464591942045403e-08,0.0003543215032324579,0.0011743616689175182,6.513630596575086e-08
385.41064332380483,0.001895969875445585,0.002839706483280565,135722.0,0.001999216309498468,3.996865852164673e-06,0.0034728660733391874,0.008155806098796894,9.900000000000001e-05
496.3299209160548,0.003721368356374792,0.0036572563824307154,135711.0,0.0018193945746817564,3.3101966183814095e-06,0.004084815891225896,0.009033884194872117,9.801e-05
759.9751465041589,0.006238475159306062,0.005599704874880516,135717.0,0.0022282874055986382,4.96526476194951e-06,0.006026770233525593,0.009543638011297572,9.801e-05
745.4303557974896,0.005376308456118532,0.0054925348762313465,135717.0,0.001113119948529156,1.2390360198135508e-06,0.005604192661430478,0.00910006616207117,0.0001
354.1672961382482,0.00243546742003239,0.0026100438938954427,135694.0,0.0018230647660814991,3.3235651413277915e-06,0.0031836919243841224,0.00782732825917836,5.204237351588289e-05
799.4906568334203,0.006810730342582364,0.00589095278217898,135715.0,0.0025674366596728903,6.591731001432289e-06,0.006426122912246122,0.00984203816080342,8.514577710948758e-05
595.951172219918,0.004397390855928927,0.00439113134109889,135717.0,0.001312637232834556,1.7230165050235605e-06,0.004583126766717728,0.008770894343729258,0.0001
972.9614590567496,0.007230555425681354,0.007168782209639923,135722.0,0.0012517051186385904,1.5667657040260476e-06,0.007277238767092633,0.009769032353865933,0.0001
542.4512930392178,0.003311986074759987,0.00399710629970465,135711.0,0.0022776842630209903,5.187845602013471e-06,0.004600511316489947,0.009556766766826557,0.0001
647.9471371012619,0.003543028007968027,0.0036784454864474667,176147.0,0.0009377473499910707,8.793700924152756e-07,0.0037960942150032334,0.0077888353621279926,8.775210229989682e-05
939.1953297115593,0.0051456268083083226,0.0053317324226324955,176152.0,0.0016546539370355625,2.737879651347287e-06,0.005582584551791209,0.009469665867900372,0.0001
550.5776733678607,0.00294305996974402,0.003125902286712734,176134.0,0.0016643514746698652,2.7700658312357545e-06,0.0035413741594629133,0.008527122721054598,9.414801494010001e-05
1376.3594352646708,0.007652260275698826,0.007813520418644634,176151.0,0.0010707363407507597,1.146476311404327e-06,0.007886544087493645,0.009912412693690026,0.0001
265.02282468265065,0.001355427361126189,0.0015049136860546303,176105.0,0.0007725015846792205,5.967586983319069e-07,0.0016916039432463028,0.005194665171550495,6.494440193017196e-05
67.63796324775572,0.00048228628365322326,0.0005458239918636828,123919.0,0.0002877735705869884,8.28136279283844e-08,0.0006170392678123412,0.002266262722325655,3.308293978826447e-05
557.3355209747397,0.004389271976040243,0.0044963455581933445,123953.0,0.0009948655914711392,9.897575450932194e-07,0.004605092933240136,0.008379367154256422,0.0001
261.3739762611379,0.001862741705011899,0.002108704931513819,123950.0,0.0012297334925412747,1.5122444626777615e-06,0.0024410819221952515,0.0066287133535394656,5.781135685109111e-05
455.3028817635253,0.003647049323229073,0.0036733675019445834,123947.0,0.0019667512912051794,3.8681106414572405e-06,0.004166742066147103,0.00966986782397465,0.0001
857.6051534425598,0.006753010255424012,0.006918681404078575,123955.0,0.0012146045469804087,1.4752642055454837e-06,0.007024486926223735,0.009734909441673933,0.0001
752.8779593072644,0.005917686840807873,0.006074094662379401,123949.0,0.0017922198854730279,3.2120521178849533e-06,0.00633298334795149,0.009875884988543079,0.0001
95.93711227667974,0.0009481791021988929,0.0015835387606741012,60584.0,0.0012729279063960165,1.6203454548817457e-06,0.0020317333637657805,0.004800847479410315,4.143342140588209e-05
30.779257028393346,0.00035339144266855024,0.0005089078723631115,60481.0,0.0004857807369799702,2.35982924420803e-07,0.0007035411480318347,0.0028696759272722567,1.7296074613525897e-06
137.31357478596,0.0018755470249126535,0.0022664989896005543,60584.0,0.001465382163594088,2.147344885379691e-06,0.002698955826841192,0.007748156197718209,9.227446944279203e-05
114.84741155992859,0.0019023847006689712,0.0018955471637936321,60588.0,0.0011557476606304695,1.335752655052803e-06,0.0022201017330786637,0.00522562747066467,3.807463628339752e-05
169.31187790510577,0.0025492130242276436,0.002794617114881667,60585.0,0.00127547205072561,1.626828952182193e-06,0.003071923464374027,0.00627397655382982,9.900000000000001e-05
153.0080644713124,0.0033044159480580147,0.0025258442060734666,60577.0,0.002024858580091066,4.100052269368408e-06,0.0032372737330542975,0.007170650017515339,2.542975137547245e-09
310.54814291414147,0.0054780604335270995,0.005125233412234973,60592.0,0.0019459709838376704,3.786803069938151e-06,0.005482227704120643,0.009040421869059151,0.0001
320.79748988236656,0.004982218490403308,0.0049095143993505945,65342.0,0.0011837271518055422,1.4012099699216613e-06,0.005050202135296417,0.00877827015297279,9.900000000000001e-05
272.5007990019804,0.003818153025564044,0.0035924380916231235,75854.0,0.002933151701200837,8.603378902257365e-06,0.0046377786001923545,0.009772254436528306,7.369096836032811e-07
