0__sum_values,0__median,0__mean,0__length,0__standard_deviation,0__variance,0__root_mean_square,0__maximum,0__absolute_maximum,0__minimum
83.2592265764777,0.0007054453874112889,0.0006137571528987335,135655.0,0.0003800214284811968,1.4441628610488938e-07,0.000721882351106639,0.0012479670119968415,0.0012479670119968415,1.413531379543235e-14
5.284838966863884,1.904729468982121e-05,3.896799120235868e-05,135620.0,4.734991322674422e-05,2.2420142825802078e-09,6.132306760858683e-05,0.00039614485942039517,0.00039614485942039517,1.1681014664263808e-33
48.18494977832786,0.0002639973050009083,0.0003550268178948723,135722.0,0.0002756131095246664,7.596258614185573e-08,0.0004494514740952739,0.0011834258811504713,0.0011834258811504713,6.381370294064754e-08
95.0720107955592,0.0007525625793122465,0.0007005165955301045,135717.0,0.0003156880327380999,9.965893401405163e-08,0.0007683634781970963,0.0012499954767532006,0.0012499954767532006,1.7150108508114437e-07
93.2356305064826,0.0006803047980950615,0.0006869856429664861,135717.0,0.00019847976722047662,3.939421799589459e-08,0.0007150828564844573,0.0012460445577385183,0.0012460445577385183,7.580695970961736e-05
44.28113847963772,0.00027517750677071094,0.00032633085088240983,135694.0,0.0002586571740262146,6.690353367522747e-08,0.00041640768234131446,0.0012075087973749399,0.0012075087973749399,2.0942273805314188e-11
74.56922420287799,0.0005405384490096525,0.0005494464525658392,135717.0,0.00021941451704399074,4.8142730289647704e-08,0.0005916368265471924,0.0012334575436383406,0.0012334575436383406,6.387678706186212e-06
117.47875699248327,0.000650075674202384,0.0006669169637159003,176152.0,0.0002661095063205621,7.081426935417326e-08,0.0007180477044362783,0.0012496960677802838,0.0012496960677802838,8.114601559566034e-06
68.85029047612974,0.00033962820392139347,0.000390897217323911,176134.0,0.0002726163669545153,7.431968353147894e-08,0.0004765714196666182,0.0012488659029248894,0.0012488659029248894,1.0770423125136865e-09
172.13657628932017,0.0009918639977576436,0.0009772103268747845,176151.0,0.0001812239841976162,3.284213244845784e-08,0.0009938723033665747,0.0012499996647888712,0.0012499996647888712,0.0001
8.464462322431306,4.6784053173960336e-05,6.830641243418124e-05,123919.0,7.27356881853821e-05,5.290480335801133e-09,9.978099175408914e-05,0.0007758016313068094,0.0007758016313068094,4.911910261228969e-15
69.7007203002262,0.0005526989187245594,0.0005623157188630061,123953.0,0.00019128054528965135,3.6588247006306365e-08,0.0005939589335019094,0.0012269910498690403,0.0012269910498690403,3.622911919925693e-05
32.68924346989535,0.0002159115574398786,0.0002637292736578891,123950.0,0.0002047724148653473,4.1931741889785904e-08,0.0003338935034916128,0.0011540045287221385,0.0011540045287221385,1.5116441836647343e-10
56.95599316782101,0.0004244756777044221,0.0004595189328327512,123947.0,0.00029693124983731306,8.816816712994881e-08,0.0005471067690695293,0.0012499697963927491,0.0012499697963927491,4.980729268531178e-08
11.996163451885558,0.0001366464798236362,0.000198008772149174,60584.0,0.00018455185008760456,3.405938537075767e-08,0.0002706785163598714,0.000981571690721266,0.000981571690721266,1.7891168993961364e-11
3.8705138454569656,3.130580060959052e-05,6.399553323286596e-05,60481.0,8.294081922468543e-05,6.8791794936619495e-09,0.0001047597621580958,0.0006511244111208625,0.0006511244111208625,9.091959840582106e-21
14.390319967969793,0.00021049396231692514,0.00023751105776671606,60588.0,0.0001787371097132258,3.1946954388637715e-08,0.00029725150453799564,0.0009789712630949511,0.0009789712630949511,3.825412754707019e-12
21.189096977261553,0.0003203297557063481,0.00034974163534309734,60585.0,0.0002050717974219232,4.205444209785831e-08,0.00040543020803872316,0.001117092425815588,0.001117092425815588,4.2331189120761394e-07
