0__variance_larger_than_standard_deviation,0__has_duplicate_max,0__has_duplicate_min,0__has_duplicate,0__sum_values,0__abs_energy,0__mean_abs_change,0__mean_change,0__mean_second_derivative_central,0__median,0__mean,0__length,0__standard_deviation,0__variation_coefficient,0__variance,0__skewness,0__kurtosis,0__root_mean_square,0__absolute_sum_of_changes,0__longest_strike_below_mean,0__longest_strike_above_mean,0__count_above_mean,0__count_below_mean,0__last_location_of_maximum,0__first_location_of_maximum,0__last_location_of_minimum,0__first_location_of_minimum,0__percentage_of_reoccurring_values_to_all_values,0__percentage_of_reoccurring_datapoints_to_all_datapoints,0__sum_of_reoccurring_values,0__sum_of_reoccurring_data_points,0__ratio_value_number_to_time_series_length,0__maximum,0__minimum,0__benford_correlation,0__time_reversal_asymmetry_statistic__lag_1,0__time_reversal_asymmetry_statistic__lag_2,0__time_reversal_asymmetry_statistic__lag_3,0__c3__lag_1,0__c3__lag_2,0__c3__lag_3,0__cid_ce__normalize_True,0__cid_ce__normalize_False,0__symmetry_looking__r_0.0,0__symmetry_looking__r_0.05,0__symmetry_looking__r_0.1,0__symmetry_looking__r_0.15000000000000002,0__symmetry_looking__r_0.2,0__symmetry_looking__r_0.25,0__symmetry_looking__r_0.30000000000000004,0__symmetry_looking__r_0.35000000000000003,0__symmetry_looking__r_0.4,0__symmetry_looking__r_0.45,0__symmetry_looking__r_0.5,0__symmetry_looking__r_0.55,0__symmetry_looking__r_0.6000000000000001,0__symmetry_looking__r_0.65,0__symmetry_looking__r_0.7000000000000001,0__symmetry_looking__r_0.75,0__symmetry_looking__r_0.8,0__symmetry_looking__r_0.8500000000000001,0__symmetry_looking__r_0.9,0__symmetry_looking__r_0.9500000000000001,0__large_standard_deviation__r_0.05,0__large_standard_deviation__r_0.1,0__large_standard_deviation__r_0.15000000000000002,0__large_standard_deviation__r_0.2,0__large_standard_deviation__r_0.25,0__large_standard_deviation__r_0.30000000000000004,0__large_standard_deviation__r_0.35000000000000003,0__large_standard_deviation__r_0.4,0__large_standard_deviation__r_0.45,0__large_standard_deviation__r_0.5,0__large_standard_deviation__r_0.55,0__large_standard_deviation__r_0.6000000000000001,0__large_standard_deviation__r_0.65,0__large_standard_deviation__r_0.7000000000000001,0__large_standard_deviation__r_0.75,0__large_standard_deviation__r_0.8,0__large_standard_deviation__r_0.8500000000000001,0__large_standard_deviation__r_0.9,0__large_standard_deviation__r_0.9500000000000001,0__quantile__q_0.1,0__quantile__q_0.2,0__quantile__q_0.3,0__quantile__q_0.4,0__quantile__q_0.6,0__quantile__q_0.7,0__quantile__q_0.8,0__quantile__q_0.9,0__autocorrelation__lag_0,0__autocorrelation__lag_1,0__autocorrelation__lag_2,0__autocorrelation__lag_3,0__autocorrelation__lag_4,0__autocorrelation__lag_5,0__autocorrelation__lag_6,0__autocorrelation__lag_7,0__autocorrelation__lag_8,0__autocorrelation__lag_9,"0__agg_autocorrelation__f_agg_""mean""__maxlag_40","0__agg_autocorrelation__f_agg_""median""__maxlag_40","0__agg_autocorrelation__f_agg_""var""__maxlag_40",0__partial_autocorrelation__lag_0,0__partial_autocorrelation__lag_1,0__partial_autocorrelation__lag_2,0__partial_autocorrelation__lag_3,0__partial_autocorrelation__lag_4,0__partial_autocorrelation__lag_5,0__partial_autocorrelation__lag_6,0__partial_autocorrelation__lag_7,0__partial_autocorrelation__lag_8,0__partial_autocorrelation__lag_9,0__number_peaks__n_1,0__number_peaks__n_3,0__number_peaks__n_5,0__number_peaks__n_10,0__number_peaks__n_50,0__binned_entropy__max_bins_10,0__index_mass_quantile__q_0.1,0__index_mass_quantile__q_0.2,0__index_mass_quantile__q_0.3,0__index_mass_quantile__q_0.4,0__index_mass_quantile__q_0.6,0__index_mass_quantile__q_0.7,0__index_mass_quantile__q_0.8,0__index_mass_quantile__q_0.9,"0__cwt_coefficients__coeff_0__w_2__widths_(2, 5, 10, 20)","0__cwt_coefficients__coeff_0__w_5__widths_(2, 5, 10, 20)","0__cwt_coefficients__coeff_0__w_10__widths_(2, 5, 10, 20)","0__cwt_coefficients__coeff_0__w_20__widths_(2, 5, 10, 20)","0__cwt_coefficients__coeff_1__w_2__widths_(2, 5, 10, 20)","0__cwt_coefficients__coeff_1__w_5__widths_(2, 5, 10, 20)","0__cwt_coefficients__coeff_1__w_10__widths_(2, 5, 10, 20)","0__cwt_coefficients__coeff_1__w_20__widths_(2, 5, 10, 20)","0__cwt_coefficients__coeff_2__w_2__widths_(2, 5, 10, 20)","0__cwt_coefficients__coeff_2__w_5__widths_(2, 5, 10, 20)","0__cwt_coefficients__coeff_2__w_10__widths_(2, 5, 10, 20)","0__cwt_coefficients__coeff_2__w_20__widths_(2, 5, 10, 20)","0__cwt_coefficients__coeff_3__w_2__widths_(2, 5, 10, 20)","0__cwt_coefficients__coeff_3__w_5__widths_(2, 5, 10, 20)","0__cwt_coefficients__coeff_3__w_10__widths_(2, 5, 10, 20)","0__cwt_coefficients__coeff_3__w_20__widths_(2, 5, 10, 20)","0__cwt_coefficients__coeff_4__w_2__widths_(2, 5, 10, 20)","0__cwt_coefficients__coeff_4__w_5__widths_(2, 5, 10, 20)","0__cwt_coefficients__coeff_4__w_10__widths_(2, 5, 10, 20)","0__cwt_coefficients__coeff_4__w_20__widths_(2, 5, 10, 20)","0__cwt_coefficients__coeff_5__w_2__widths_(2, 5, 10, 20)","0__cwt_coefficients__coeff_5__w_5__widths_(2, 5, 10, 20)","0__cwt_coefficients__coeff_5__w_10__widths_(2, 5, 10, 20)","0__cwt_coefficients__coeff_5__w_20__widths_(2, 5, 10, 20)","0__cwt_coefficients__coeff_6__w_2__widths_(2, 5, 10, 20)","0__cwt_coefficients__coeff_6__w_5__widths_(2, 5, 10, 20)","0__cwt_coefficients__coeff_6__w_10__widths_(2, 5, 10, 20)","0__cwt_coefficients__coeff_6__w_20__widths_(2, 5, 10, 20)","0__cwt_coefficients__coeff_7__w_2__widths_(2, 5, 10, 20)","0__cwt_coefficients__coeff_7__w_5__widths_(2, 5, 10, 20)","0__cwt_coefficients__coeff_7__w_10__widths_(2, 5, 10, 20)","0__cwt_coefficients__coeff_7__w_20__widths_(2, 5, 10, 20)","0__cwt_coefficients__coeff_8__w_2__widths_(2, 5, 10, 20)","0__cwt_coefficients__coeff_8__w_5__widths_(2, 5, 10, 20)","0__cwt_coefficients__coeff_8__w_10__widths_(2, 5, 10, 20)","0__cwt_coefficients__coeff_8__w_20__widths_(2, 5, 10, 20)","0__cwt_coefficients__coeff_9__w_2__widths_(2, 5, 10, 20)","0__cwt_coefficients__coeff_9__w_5__widths_(2, 5, 10, 20)","0__cwt_coefficients__coeff_9__w_10__widths_(2, 5, 10, 20)","0__cwt_coefficients__coeff_9__w_20__widths_(2, 5, 10, 20)","0__cwt_coefficients__coeff_10__w_2__widths_(2, 5, 10, 20)","0__cwt_coefficients__coeff_10__w_5__widths_(2, 5, 10, 20)","0__cwt_coefficients__coeff_10__w_10__widths_(2, 5, 10, 20)","0__cwt_coefficients__coeff_10__w_20__widths_(2, 5, 10, 20)","0__cwt_coefficients__coeff_11__w_2__widths_(2, 5, 10, 20)","0__cwt_coefficients__coeff_11__w_5__widths_(2, 5, 10, 20)","0__cwt_coefficients__coeff_11__w_10__widths_(2, 5, 10, 20)","0__cwt_coefficients__coeff_11__w_20__widths_(2, 5, 10, 20)","0__cwt_coefficients__coeff_12__w_2__widths_(2, 5, 10, 20)","0__cwt_coefficients__coeff_12__w_5__widths_(2, 5, 10, 20)","0__cwt_coefficients__coeff_12__w_10__widths_(2, 5, 10, 20)","0__cwt_coefficients__coeff_12__w_20__widths_(2, 5, 10, 20)","0__cwt_coefficients__coeff_13__w_2__widths_(2, 5, 10, 20)","0__cwt_coefficients__coeff_13__w_5__widths_(2, 5, 10, 20)","0__cwt_coefficients__coeff_13__w_10__widths_(2, 5, 10, 20)","0__cwt_coefficients__coeff_13__w_20__widths_(2, 5, 10, 20)","0__cwt_coefficients__coeff_14__w_2__widths_(2, 5, 10, 20)","0__cwt_coefficients__coeff_14__w_5__widths_(2, 5, 10, 20)","0__cwt_coefficients__coeff_14__w_10__widths_(2, 5, 10, 20)","0__cwt_coefficients__coeff_14__w_20__widths_(2, 5, 10, 20)",0__spkt_welch_density__coeff_2,0__spkt_welch_density__coeff_5,0__spkt_welch_density__coeff_8,0__ar_coefficient__coeff_0__k_10,0__ar_coefficient__coeff_1__k_10,0__ar_coefficient__coeff_2__k_10,0__ar_coefficient__coeff_3__k_10,0__ar_coefficient__coeff_4__k_10,0__ar_coefficient__coeff_5__k_10,0__ar_coefficient__coeff_6__k_10,0__ar_coefficient__coeff_7__k_10,0__ar_coefficient__coeff_8__k_10,0__ar_coefficient__coeff_9__k_10,0__ar_coefficient__coeff_10__k_10,"0__change_quantiles__f_agg_""mean""__isabs_False__qh_0.2__ql_0.0","0__change_quantiles__f_agg_""var""__isabs_False__qh_0.2__ql_0.0","0__change_quantiles__f_agg_""mean""__isabs_True__qh_0.2__ql_0.0","0__change_quantiles__f_agg_""var""__isabs_True__qh_0.2__ql_0.0","0__change_quantiles__f_agg_""mean""__isabs_False__qh_0.4__ql_0.0","0__change_quantiles__f_agg_""var""__isabs_False__qh_0.4__ql_0.0","0__change_quantiles__f_agg_""mean""__isabs_True__qh_0.4__ql_0.0","0__change_quantiles__f_agg_""var""__isabs_True__qh_0.4__ql_0.0","0__change_quantiles__f_agg_""mean""__isabs_False__qh_0.6__ql_0.0","0__change_quantiles__f_agg_""var""__isabs_False__qh_0.6__ql_0.0","0__change_quantiles__f_agg_""mean""__isabs_True__qh_0.6__ql_0.0","0__change_quantiles__f_agg_""var""__isabs_True__qh_0.6__ql_0.0","0__change_quantiles__f_agg_""mean""__isabs_False__qh_0.8__ql_0.0","0__change_quantiles__f_agg_""var""__isabs_False__qh_0.8__ql_0.0","0__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.0","0__change_quantiles__f_agg_""var""__isabs_True__qh_0.8__ql_0.0","0__change_quantiles__f_agg_""mean""__isabs_False__qh_1.0__ql_0.0","0__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.0","0__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.0","0__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.0","0__change_quantiles__f_agg_""mean""__isabs_False__qh_0.4__ql_0.2","0__change_quantiles__f_agg_""var""__isabs_False__qh_0.4__ql_0.2","0__change_quantiles__f_agg_""mean""__isabs_True__qh_0.4__ql_0.2","0__change_quantiles__f_agg_""var""__isabs_True__qh_0.4__ql_0.2","0__change_quantiles__f_agg_""mean""__isabs_False__qh_0.6__ql_0.2","0__change_quantiles__f_agg_""var""__isabs_False__qh_0.6__ql_0.2","0__change_quantiles__f_agg_""mean""__isabs_True__qh_0.6__ql_0.2","0__change_quantiles__f_agg_""var""__isabs_True__qh_0.6__ql_0.2","0__change_quantiles__f_agg_""mean""__isabs_False__qh_0.8__ql_0.2","0__change_quantiles__f_agg_""var""__isabs_False__qh_0.8__ql_0.2","0__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.2","0__change_quantiles__f_agg_""var""__isabs_True__qh_0.8__ql_0.2","0__change_quantiles__f_agg_""mean""__isabs_False__qh_1.0__ql_0.2","0__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.2","0__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.2","0__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.2","0__change_quantiles__f_agg_""mean""__isabs_False__qh_0.6__ql_0.4","0__change_quantiles__f_agg_""var""__isabs_False__qh_0.6__ql_0.4","0__change_quantiles__f_agg_""mean""__isabs_True__qh_0.6__ql_0.4","0__change_quantiles__f_agg_""var""__isabs_True__qh_0.6__ql_0.4","0__change_quantiles__f_agg_""mean""__isabs_False__qh_0.8__ql_0.4","0__change_quantiles__f_agg_""var""__isabs_False__qh_0.8__ql_0.4","0__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.4","0__change_quantiles__f_agg_""var""__isabs_True__qh_0.8__ql_0.4","0__change_quantiles__f_agg_""mean""__isabs_False__qh_1.0__ql_0.4","0__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.4","0__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.4","0__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.4","0__change_quantiles__f_agg_""mean""__isabs_False__qh_0.8__ql_0.6","0__change_quantiles__f_agg_""var""__isabs_False__qh_0.8__ql_0.6","0__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.6","0__change_quantiles__f_agg_""var""__isabs_True__qh_0.8__ql_0.6","0__change_quantiles__f_agg_""mean""__isabs_False__qh_1.0__ql_0.6","0__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.6","0__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.6","0__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.6","0__change_quantiles__f_agg_""mean""__isabs_False__qh_1.0__ql_0.8","0__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.8","0__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.8","0__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.8","0__fft_aggregated__aggtype_""centroid""","0__fft_aggregated__aggtype_""variance""","0__fft_aggregated__aggtype_""skew""","0__fft_aggregated__aggtype_""kurtosis""",0__value_count__value_0,0__value_count__value_1,0__value_count__value_-1,0__range_count__max_1__min_-1,0__range_count__max_0__min_1000000000000.0,0__range_count__max_1000000000000.0__min_0,0__friedrich_coefficients__coeff_0__m_3__r_30,0__friedrich_coefficients__coeff_1__m_3__r_30,0__friedrich_coefficients__coeff_2__m_3__r_30,0__friedrich_coefficients__coeff_3__m_3__r_30,0__max_langevin_fixed_point__m_3__r_30,"0__linear_trend__attr_""pvalue""","0__linear_trend__attr_""rvalue""","0__linear_trend__attr_""intercept""","0__linear_trend__attr_""slope""","0__linear_trend__attr_""stderr""","0__agg_linear_trend__attr_""rvalue""__chunk_len_5__f_agg_""max""","0__agg_linear_trend__attr_""rvalue""__chunk_len_5__f_agg_""min""","0__agg_linear_trend__attr_""rvalue""__chunk_len_5__f_agg_""mean""","0__agg_linear_trend__attr_""rvalue""__chunk_len_5__f_agg_""var""","0__agg_linear_trend__attr_""rvalue""__chunk_len_10__f_agg_""max""","0__agg_linear_trend__attr_""rvalue""__chunk_len_10__f_agg_""min""","0__agg_linear_trend__attr_""rvalue""__chunk_len_10__f_agg_""mean""","0__agg_linear_trend__attr_""rvalue""__chunk_len_10__f_agg_""var""","0__agg_linear_trend__attr_""rvalue""__chunk_len_50__f_agg_""max""","0__agg_linear_trend__attr_""rvalue""__chunk_len_50__f_agg_""min""","0__agg_linear_trend__attr_""rvalue""__chunk_len_50__f_agg_""mean""","0__agg_linear_trend__attr_""rvalue""__chunk_len_50__f_agg_""var""","0__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""max""","0__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""min""","0__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""mean""","0__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""var""","0__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""max""","0__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""min""","0__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""mean""","0__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""var""","0__agg_linear_trend__attr_""intercept""__chunk_len_50__f_agg_""max""","0__agg_linear_trend__attr_""intercept""__chunk_len_50__f_agg_""min""","0__agg_linear_trend__attr_""intercept""__chunk_len_50__f_agg_""mean""","0__agg_linear_trend__attr_""intercept""__chunk_len_50__f_agg_""var""","0__agg_linear_trend__attr_""slope""__chunk_len_5__f_agg_""max""","0__agg_linear_trend__attr_""slope""__chunk_len_5__f_agg_""min""","0__agg_linear_trend__attr_""slope""__chunk_len_5__f_agg_""mean""","0__agg_linear_trend__attr_""slope""__chunk_len_5__f_agg_""var""","0__agg_linear_trend__attr_""slope""__chunk_len_10__f_agg_""max""","0__agg_linear_trend__attr_""slope""__chunk_len_10__f_agg_""min""","0__agg_linear_trend__attr_""slope""__chunk_len_10__f_agg_""mean""","0__agg_linear_trend__attr_""slope""__chunk_len_10__f_agg_""var""","0__agg_linear_trend__attr_""slope""__chunk_len_50__f_agg_""max""","0__agg_linear_trend__attr_""slope""__chunk_len_50__f_agg_""min""","0__agg_linear_trend__attr_""slope""__chunk_len_50__f_agg_""mean""","0__agg_linear_trend__attr_""slope""__chunk_len_50__f_agg_""var""","0__agg_linear_trend__attr_""stderr""__chunk_len_5__f_agg_""max""","0__agg_linear_trend__attr_""stderr""__chunk_len_5__f_agg_""min""","0__agg_linear_trend__attr_""stderr""__chunk_len_5__f_agg_""mean""","0__agg_linear_trend__attr_""stderr""__chunk_len_5__f_agg_""var""","0__agg_linear_trend__attr_""stderr""__chunk_len_10__f_agg_""max""","0__agg_linear_trend__attr_""stderr""__chunk_len_10__f_agg_""min""","0__agg_linear_trend__attr_""stderr""__chunk_len_10__f_agg_""mean""","0__agg_linear_trend__attr_""stderr""__chunk_len_10__f_agg_""var""","0__agg_linear_trend__attr_""stderr""__chunk_len_50__f_agg_""max""","0__agg_linear_trend__attr_""stderr""__chunk_len_50__f_agg_""min""","0__agg_linear_trend__attr_""stderr""__chunk_len_50__f_agg_""mean""","0__agg_linear_trend__attr_""stderr""__chunk_len_50__f_agg_""var""",0__number_crossing_m__m_0,0__number_crossing_m__m_-1,0__number_crossing_m__m_1,0__energy_ratio_by_chunks__num_segments_10__segment_focus_0,0__energy_ratio_by_chunks__num_segments_10__segment_focus_1,0__energy_ratio_by_chunks__num_segments_10__segment_focus_2,0__energy_ratio_by_chunks__num_segments_10__segment_focus_3,0__energy_ratio_by_chunks__num_segments_10__segment_focus_4,0__energy_ratio_by_chunks__num_segments_10__segment_focus_5,0__energy_ratio_by_chunks__num_segments_10__segment_focus_6,0__energy_ratio_by_chunks__num_segments_10__segment_focus_7,0__energy_ratio_by_chunks__num_segments_10__segment_focus_8,0__energy_ratio_by_chunks__num_segments_10__segment_focus_9,0__ratio_beyond_r_sigma__r_0.5,0__ratio_beyond_r_sigma__r_1,0__ratio_beyond_r_sigma__r_1.5,0__ratio_beyond_r_sigma__r_2,0__ratio_beyond_r_sigma__r_2.5,0__ratio_beyond_r_sigma__r_3,0__ratio_beyond_r_sigma__r_5,0__ratio_beyond_r_sigma__r_6,0__ratio_beyond_r_sigma__r_7,0__ratio_beyond_r_sigma__r_10,0__count_above__t_0,0__count_below__t_0,0__lempel_ziv_complexity__bins_2,0__lempel_ziv_complexity__bins_3,0__lempel_ziv_complexity__bins_5,0__lempel_ziv_complexity__bins_10,0__lempel_ziv_complexity__bins_100,0__fourier_entropy__bins_2,0__fourier_entropy__bins_3,0__fourier_entropy__bins_5,0__fourier_entropy__bins_10,0__fourier_entropy__bins_100,0__permutation_entropy__dimension_3__tau_1,0__permutation_entropy__dimension_4__tau_1,0__permutation_entropy__dimension_5__tau_1,0__permutation_entropy__dimension_6__tau_1,0__permutation_entropy__dimension_7__tau_1,0__query_similarity_count__query_None__threshold_0.0
0.0,0.0,0.0,0.0,83.2592265764777,0.07069173714768828,3.2869438167506096e-05,5.367506926061647e-09,1.6470291221048131e-10,0.0007054453874112889,0.0006137571528987335,135655.0,0.0003800214284811968,0.6191723007811498,1.4441628610488938e-07,-0.28070779124561085,-1.319975101571432,0.000721882351106639,4.458870765174872,23824.0,1661.0,76175.0,59480.0,0.9293354465371715,0.9293280748958755,0.020493162802697973,0.020485791161402086,0.0,0.0,0.0,0.0,1.0,0.0012479670119968415,1.413531379543235e-14,0.6535231826629738,1.1353493757057146e-14,2.764487331514588e-14,4.420987514142471e-14,4.792966413564374e-10,4.767854863701713e-10,4.74382999512014e-10,40.10170822246758,0.015239508443238285,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.488781578246518e-05,0.0001492312476055591,0.00033956453476148123,0.0005434170200841717,0.0008144683853555789,0.0009012236949956528,0.0009806158639484074,0.001069691476508641,1.0,0.9940720772018659,0.9877347443602233,0.9815902000589336,0.9756464683950226,0.9699200091557386,0.9644057423282502,0.959171656715509,0.9541886601866162,0.9494640603157284,0.9213898966504026,0.9116758643915179,0.0009853649170487684,1.0,0.9940720772018655,-0.03760776534811889,0.014334605865016085,0.012740192978560024,0.014540694111417644,0.014370471418314561,0.020579052241286366,0.018157783617228748,0.019598846724781255,20702.0,11391.0,7766.0,4496.0,1196.0,2.2137850308765152,0.3525340016954775,0.45650363053333826,0.5368840072242085,0.6065386458294939,0.7401127861118278,0.80563930559139,0.873650068187682,0.9357414028233386,-5.040338881700462e-05,3.0832579839034946e-05,0.0001476350982837112,0.00024024427955275649,2.960946562951047e-05,0.00010031841063862016,0.00018965896313189007,0.0002576053983629613,0.00010322129172030439,0.00016424537497423857,0.00022832091879221466,0.00027330774458315086,0.00013489652053331599,0.00021498698904745815,0.00026230164585570073,0.0002871679174587852,0.00011700260309673442,0.0002470152613453281,0.0002904652062753821,0.00029901925235191663,7.20259992634738e-05,0.0002578421557338958,0.00031191688626577857,0.00030871414087026735,2.9734213286288056e-05,0.00024825009978067986,0.0003260462333362839,0.0003161241419186841,4.550476858240586e-06,0.00022180897869138367,0.0003325524988502871,0.00032114723448359913,-5.6956362198453375e-06,0.00018387546992622598,0.00033145112683408894,0.00032370400427165775,-8.34792750289036e-06,0.00014038652731046723,0.00032306144282421363,0.00032374040974889306,-8.404808869593424e-06,9.676401878704253e-05,0.0003079771448262666,0.0003212285091570282,-7.857590492480888e-06,5.7158033545526685e-05,0.0002870224455721583,0.00031616682342523435,-7.2456550108179314e-06,2.4119247198418616e-05,0.0002611976520546438,0.0003085803363377955,-6.666002609952481e-06,-1.3399664879586977e-06,0.00023161852393983434,0.00029852014022621907,-6.132722401156287e-06,-1.9421087149255097e-05,0.00019945390011120195,0.0002860627419138188,7.547586395688423e-07,2.4898705153449897e-07,1.0644168447045062e-07,3.311004414970704e-06,1.0300340289225367,-0.05145936865964549,0.0018487121080371695,-0.0015189192318061807,0.0008645067703874718,-0.005924670847651467,0.0027312583308196615,-0.000986903436003717,0.00045623998396964317,0.01857035052476578,-1.5933288529083424e-06,2.706726833289398e-10,6.548118495092435e-06,2.3033352433667834e-10,-2.821724032668721e-07,1.1913854698971925e-09,2.292618377322675e-05,6.658551887585926e-10,5.93778515424359e-07,1.6587708436907627e-09,3.19980853748625e-05,6.352459489591523e-10,8.668760636710893e-07,1.7754289793629547e-09,3.454293642126493e-05,5.829659968691691e-10,5.36750692606164e-09,1.712021862114803e-09,3.2869438167506096e-05,6.316219254774266e-10,-2.2867209791939e-06,1.9073856138846164e-09,3.801730065683039e-05,4.672995574894652e-10,1.1139751972488727e-07,2.275004358087985e-09,4.448277479936957e-05,2.962995136439572e-10,6.555260394676258e-07,2.2151598457419563e-09,4.35127592638272e-05,3.2222934137859714e-10,-3.725340281484217e-07,2.011362708454383e-09,3.8887487909027446e-05,4.992647741817552e-10,1.6758939553066874e-06,2.592916930382656e-09,5.038680820674956e-05,5.6895109668325693e-11,1.6564549850628295e-06,2.3216968938403224e-09,4.558650272269029e-05,2.4631150647201193e-10,-1.1038848256180306e-07,2.0076719926520874e-09,3.855655693108538e-05,5.210760958891412e-10,7.3268508303117605e-06,1.7720923852094235e-09,3.8364965430224575e-05,3.539045558367364e-10,1.2066204620386547e-06,1.6239190839093145e-09,3.164128644609966e-05,6.242040088845945e-10,3.552195067085881e-06,9.557744288714444e-10,2.081291781880933e-05,5.352149705335631e-10,13187.967400927922,302453984.12219375,1.5254262475465572,5.271997609932186,0.0,0.0,0.0,135655.0,0.0,135655.0,-33767.71975084423,41.455345187887666,-0.012692791349712603,2.4552851356023188e-06,0.0008996984561153386,0.0,0.8741872219189218,3.835700910576967e-05,8.483349459550973e-09,1.2794315749739907e-11,0.8798442314718834,0.8734494647676487,0.8784705220053607,0.2232242122001539,0.8843656476039741,0.8733540756999213,0.8829147487409928,0.2479689476060759,0.8992124010469874,0.8747193394551406,0.9043304492823079,0.3690802715650796,6.967627225367334e-05,1.0392828023283421e-05,3.8373964920797744e-05,8.299732137281664e-10,9.333601813284913e-05,-6.2703979926946336e-06,3.842087959597619e-05,1.5827428415167044e-09,0.00018004110733937787,-4.10091772788575e-05,3.8796063279274194e-05,4.1804677678629035e-09,4.344416542914591e-08,4.1086281040320775e-08,4.241674810010585e-08,4.238080778830582e-14,8.781965972613103e-08,8.011926291468346e-08,8.482781341315686e-08,1.8627076799324214e-13,4.441351315999583e-07,3.525339511668636e-07,4.239118377879085e-07,3.928719750353022e-12,1.424761003618466e-10,1.390577317911136e-10,1.400671502594043e-10,1.1236004719520522e-15,3.980082006198985e-10,3.8367035776657976e-10,3.873397206806483e-10,6.248464289645891e-15,4.149524334300711e-09,3.75057214982762e-09,3.842037247216481e-09,1.8997081506949419e-13,0.0,0.0,0.0,0.002292868642622483,0.002166276850602683,0.01772193011959684,0.040207690191257625,0.10132919485200015,0.14381360785936223,0.16176724413949656,0.17433456087865698,0.16493543966583604,0.19143118680056817,0.7520843315764255,0.4330618112122664,0.11468062364085363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.003840625115181895,0.01826692713132579,0.04681729387048026,0.08459695551214477,0.1428845232390992,0.11045304667259806,0.15972088587308753,0.2499576413147951,0.39743126106034304,1.0964766128968104,1.5089181272438803,2.3728554642279405,3.1928523403267812,4.010876637637514,4.780750363494954,
